"id","address_country","address_locality","address_region","postal_code","street_address","formatted_address","latitude","longitude","zoom","parish_id","name"
9834,"fr","Amilly",,"45700","",,,,,5147,"Donnée importée de MesseInfo."
9835,"fr","TRINAY",,"45","",,,,,5148,"Donnée importée de MesseInfo."
9836,"fr","BAZOCHES LES GALLERANDES",,"45480","5 place de l'église",,,,,5149,"Donnée importée de MesseInfo."
9837,"FR","Bazoches-les-Gallerandes",,"45480","5 Place de l'Église","5, Place de l'Église, 45480 Bazoches-les-Gallerandes, France",48.1610238,2.0438217,,5149,"Donnée de MesseInfo traitée par Google Maps."
9838,"fr","BEAUGENCY",,"45190","Rue de l'abbaye",,,,,5150,"Donnée importée de MesseInfo."
9839,"FR","Beaugency",,"45190"," Rue de l'Abbaye",", Rue de l'Abbaye, 45190 Beaugency, France",47.7766807,1.6340704,,5150,"Donnée de MesseInfo traitée par Google Maps."
9840,"fr","Bellegarde",,"45270","place Jules Ferry",,,,,5151,"Donnée importée de MesseInfo."
9841,"FR","Bellegarde",,"45270"," Place Jules Ferry",", Place Jules Ferry, 45270 Bellegarde, France",47.9878156,2.4434561,,5151,"Donnée de MesseInfo traitée par Google Maps."
9842,"fr","BOIGNY SUR BIONNE",,"45760","",,,,,5152,"Donnée importée de MesseInfo."
9843,"FR","Boigny-sur-Bionne",,," ",", ,  Boigny-sur-Bionne, France",47.922353,2.009664,,5152,"Donnée de MesseInfo traitée par Google Maps."
9844,"fr","BOISCOMMUN",,"45340","25 rue du Commandant-Rolland",,,,,5153,"Donnée importée de MesseInfo."
9845,"FR","Boiscommun",,"45340","25 Rue du Commandant Rolland","25, Rue du Commandant Rolland, 45340 Boiscommun, France",48.0390205,2.3816298,,5153,"Donnée de MesseInfo traitée par Google Maps."
9846,"fr","bonny sur Loire",,"45","",,,,,5154,"Donnée importée de MesseInfo."
9847,"FR","Bonny-sur-Loire",,"45420"," ",", , 45420 Bonny-sur-Loire, France",47.560251,2.840359,,5154,"Donnée de MesseInfo traitée par Google Maps."
9848,"fr","BOU",,"45430","",,,,,5155,"Donnée importée de MesseInfo."
9849,"JP","Shinjuku-ku",,"169-0073"," ",", , 169-0073 Shinjuku-ku, Japan",35.701292,139.701022,,5155,"Donnée de MesseInfo traitée par Google Maps."
9850,"fr","briare",,"45","",,,,,5156,"Donnée importée de MesseInfo."
9851,"fr","BUCY SAINT LIPHARD",,"45140","",,,,,5157,"Donnée importée de MesseInfo."
9852,"FR","Bucy-Saint-Liphard",,"45140"," ",", , 45140 Bucy-Saint-Liphard, France",47.935644,1.764464,,5157,"Donnée de MesseInfo traitée par Google Maps."
9853,"fr","ORLEANS",,"45000","Place Sainte Croix",,,,,5158,"Donnée importée de MesseInfo."
9854,"FR","Orléans",,"45000"," Place Sainte-Croix",", Place Sainte-Croix, 45000 Orléans, France",47.9017747,1.9090139,,5158,"Donnée de MesseInfo traitée par Google Maps."
9855,"fr","cepoy",,"45120","",,,,,5159,"Donnée importée de MesseInfo."
9856,"FR","Cepoy",,," ",", ,  Cepoy, France",48.044167,2.740485,,5159,"Donnée de MesseInfo traitée par Google Maps."
9857,"fr","VILLEMURLIN",,"45","",,,,,5160,"Donnée importée de MesseInfo."
9858,"fr","CHAINGY",,"45380","",,,,,5161,"Donnée importée de MesseInfo."
9859,"FR","Chaingy",,"45380"," ",", , 45380 Chaingy, France",47.883724,1.77143,,5161,"Donnée de MesseInfo traitée par Google Maps."
9860,"fr","CHALETTE SUR LOING",,"45120","21 rue Marceau",,,,,5162,"Donnée importée de MesseInfo."
9861,"FR","Châlette-sur-Loing",,"45120","21 Rue Marceau","21, Rue Marceau, 45120 Châlette-sur-Loing, France",48.0136817,2.7303807,,5162,"Donnée de MesseInfo traitée par Google Maps."
9862,"fr","CHATEAU-RENARD",,"45220","171 rue Etienne-Dolet",,,,,5163,"Donnée importée de MesseInfo."
9863,"FR","Château-Renard",,"45220","171 Rue Etienne Dolet","171, Rue Etienne Dolet, 45220 Château-Renard, France",47.9340251,2.9266009,,5163,"Donnée de MesseInfo traitée par Google Maps."
9864,"fr","CHATEAUNEUF SUR LOIRE",,"45110","12 rue Migneron",,,,,5164,"Donnée importée de MesseInfo."
9865,"FR","Châteauneuf-sur-Loire",,"45110","12 Rue Migneron","12, Rue Migneron, 45110 Châteauneuf-sur-Loire, France",47.8630646,2.2200222,,5164,"Donnée de MesseInfo traitée par Google Maps."
9866,"fr","CHATILLON-COLIGNY",,"45230","4 rue de l'église",,,,,5165,"Donnée importée de MesseInfo."
9867,"FR","Châtillon-Coligny",,"45230","4 Rue de l'Église","4, Rue de l'Église, 45230 Châtillon-Coligny, France",47.8226913,2.8469377,,5165,"Donnée de MesseInfo traitée par Google Maps."
9868,"fr","SOUGY",,"45410","",,,,,5166,"Donnée importée de MesseInfo."
9869,"FR","Sougy",,"45410"," ",", , 45410 Sougy, France",48.053604,1.790838,,5166,"Donnée de MesseInfo traitée par Google Maps."
9870,"fr","THORAILLES",,"45","",,,,,5167,"Donnée importée de MesseInfo."
9871,"fr","Châtillon sur Loire",,"45","",,,,,5168,"Donnée importée de MesseInfo."
9872,"FR","Châtillon-sur-Loire",,"45360"," ",", , 45360 Châtillon-sur-Loire, France",47.590558,2.752932,,5168,"Donnée de MesseInfo traitée par Google Maps."
9873,"fr","CHECY",,"45430","",,,,,5169,"Donnée importée de MesseInfo."
9874,"US","Dayton",,"45434","635 South Orchard Lane","635, South Orchard Lane, 45434 Dayton, United States",39.7067376,-84.0235083,,5169,"Donnée de MesseInfo traitée par Google Maps."
9875,"fr","Cléry-Saint-André",,"45370","1 rue du Cloître",,,,,5170,"Donnée importée de MesseInfo."
9876,"FR","Cléry-Saint-André",,"45370","1 Rue du Cloître","1, Rue du Cloître, 45370 Cléry-Saint-André, France",47.8203302,1.7561602,,5170,"Donnée de MesseInfo traitée par Google Maps."
9877,"fr","COMBLEUX",,"45800","",,,,,5171,"Donnée importée de MesseInfo."
9878,"FR","Combleux",,"45800"," ",", , 45800 Combleux, France",47.899122,1.984693,,5171,"Donnée de MesseInfo traitée par Google Maps."
9879,"fr","CORBEILLES",,"45490","14 rue de Beaune",,,,,5172,"Donnée importée de MesseInfo."
9880,"FR","Corbeilles",,"45490","14 Rue de Beaune","14, Rue de Beaune, 45490 Corbeilles, France",48.0721414,2.5486054,,5172,"Donnée de MesseInfo traitée par Google Maps."
9881,"fr","COURTENAY",,"45320","6 place de l'Eglise",,,,,5173,"Donnée importée de MesseInfo."
9882,"FR","Courtenay",,"45320","6 Place de l'Église","6, Place de l'Église, 45320 Courtenay, France",48.0423744,3.0617823,,5173,"Donnée de MesseInfo traitée par Google Maps."
9883,"fr","DONNERY",,"45450","",,,,,5174,"Donnée importée de MesseInfo."
9884,"FR","Donnery",,"45450"," ",", , 45450 Donnery, France",47.914352,2.109977,,5174,"Donnée de MesseInfo traitée par Google Maps."
9885,"fr","DORDIVES",,"45680","",,,,,5175,"Donnée importée de MesseInfo."
9888,"fr","Fay-aux-Loges",,"45450","11 rue de la Moinerie",,,,,5177,"Donnée importée de MesseInfo."
9889,"FR","Fay-aux-Loges",,"45450","11 Rue de la Moinerie","11, Rue de la Moinerie, 45450 Fay-aux-Loges, France",47.9273692,2.1395018,,5177,"Donnée de MesseInfo traitée par Google Maps."
9890,"fr","FERRIERES",,"45210","20 rue des Fossés",,,,,5178,"Donnée importée de MesseInfo."
9891,"FR","Ferrières-en-Gâtinais",,"45210","20 Rue des Fossés","20, Rue des Fossés, 45210 Ferrières-en-Gâtinais, France",48.0930356,2.7906142,,5178,"Donnée de MesseInfo traitée par Google Maps."
9892,"fr","SEMOY",,"45400","",,,,,5179,"Donnée importée de MesseInfo."
9893,"FR","Semoy",,"45400"," ",", , 45400 Semoy, France",47.932408,1.948527,,5179,"Donnée de MesseInfo traitée par Google Maps."
9894,"fr","gien",,"45500","",,,,,5180,"Donnée importée de MesseInfo."
9895,"FR","Gien",,"45500"," ",", , 45500 Gien, France",47.698059,2.624758,,5180,"Donnée de MesseInfo traitée par Google Maps."
9896,"fr","INGRE",,"45140","",,,,,5181,"Donnée importée de MesseInfo."
9897,"FR","Ingré",,"45140"," ",", , 45140 Ingré, France",47.921704,1.830401,,5181,"Donnée de MesseInfo traitée par Google Maps."
9898,"fr","JARGEAU",,"45150","3 place du Grand Cloître",,,,,5182,"Donnée importée de MesseInfo."
9899,"FR","Jargeau",,"45150","3 Place du Grand Cloître","3, Place du Grand Cloître, 45150 Jargeau, France",47.8662695,2.1225541,,5182,"Donnée de MesseInfo traitée par Google Maps."
9900,"fr","La Bussière",,"45230","",,,,,5183,"Donnée importée de MesseInfo."
9901,"fr","LA CHAPELLE SAINT MESMIN",,"45380","",,,,,5184,"Donnée importée de MesseInfo."
9902,"FR","La Chapelle-Saint-Mesmin",,," ",", ,  La Chapelle-Saint-Mesmin, France",47.887274,1.84021,,5184,"Donnée de MesseInfo traitée par Google Maps."
9903,"fr","LADON",,"45270","Rue de l'église",,,,,5185,"Donnée importée de MesseInfo."
9904,"FR","Ladon",,"45270"," Rue de l'Église",", Rue de l'Église, 45270 Ladon, France",48.0021915,2.535684,,5185,"Donnée de MesseInfo traitée par Google Maps."
9905,"fr","LES BORDES",,"45","",,,,,5186,"Donnée importée de MesseInfo."
9906,"FR","Les Bordes",,"45460"," ",", , 45460 Les Bordes, France",47.811906,2.401447,,5186,"Donnée de MesseInfo traitée par Google Maps."
9907,"fr","LIGNY LE RIBAULT",,"45240","",,,,,5187,"Donnée importée de MesseInfo."
9908,"FR","Ligny-le-Ribault",,"45240"," ",", , 45240 Ligny-le-Ribault, France",47.683206,1.780814,,5187,"Donnée de MesseInfo traitée par Google Maps."
9909,"fr","LOMBREUIL",,"45700","",,,,,5188,"Donnée importée de MesseInfo."
9910,"fr","Lorris",,"45260","36 grande rue",,,,,5189,"Donnée importée de MesseInfo."
9911,"FR","Lorris",,"45260","36 Grande Rue","36, Grande Rue, 45260 Lorris, France",47.8902275,2.5136901,,5189,"Donnée de MesseInfo traitée par Google Maps."
9912,"fr","LOURY",,"45470","",,,,,5190,"Donnée importée de MesseInfo."
9913,"FR","Loury",,"45470"," ",", , 45470 Loury, France",48.0018839,2.085481,,5190,"Donnée de MesseInfo traitée par Google Maps."
9914,"fr","MALESHERBES",,"45339","2 place de l'Eglise",,,,,5191,"Donnée importée de MesseInfo."
9915,"FR","Malesherbes",,"45330","2 Place de l'Église","2, Place de l'Église, 45330 Malesherbes, France",48.2931147,2.4177673,,5191,"Donnée de MesseInfo traitée par Google Maps."
9916,"fr","MARDIE",,"45430","",,,,,5192,"Donnée importée de MesseInfo."
9917,"FR","Mardié",,"45430"," ",", , 45430 Mardié, France",47.88643,2.056602,,5192,"Donnée de MesseInfo traitée par Google Maps."
9918,"fr","MARIGNY LES USAGES",,"45760","",,,,,5193,"Donnée importée de MesseInfo."
9919,"FR","Marigny-les-Usages",,"45760"," ",", , 45760 Marigny-les-Usages, France",47.958267,2.015132,,5193,"Donnée de MesseInfo traitée par Google Maps."
9920,"fr","Meung sur Loire",,"45130","11 rue du cloître saint Liphard",,,,,5194,"Donnée importée de MesseInfo."
9921,"FR","Meung-sur-Loire",,"45130","11 Rue du Cloître Saint-Liphard","11, Rue du Cloître Saint-Liphard, 45130 Meung-sur-Loire, France",47.8235546,1.6952467,,5194,"Donnée de MesseInfo traitée par Google Maps."
9922,"fr","MONTARGIS",,"45200","22 rue Triqueti",,,,,5195,"Donnée importée de MesseInfo."
9923,"FR","Montargis",,"45200","22 Rue de Triqueti","22, Rue de Triqueti, 45200 Montargis, France",47.9989586,2.731529,,5195,"Donnée de MesseInfo traitée par Google Maps."
9924,"fr","MONTCRESSON",,"45700","",,,,,5196,"Donnée importée de MesseInfo."
9925,"FR","Montcresson",,"45700"," ",", , 45700 Montcresson, France",47.906915,2.806047,,5196,"Donnée de MesseInfo traitée par Google Maps."
9926,"fr","NEUVILLE AUX BOIS",,"45170","8 rue Girard",,,,,5197,"Donnée importée de MesseInfo."
9927,"FR","Neuville-aux-Bois",,"45170","8 Rue Girard","8, Rue Girard, 45170 Neuville-aux-Bois, France",48.0692355,2.0541096,,5197,"Donnée de MesseInfo traitée par Google Maps."
9928,"fr","NOGENT SUR VERNISSON",,"45290","17 rue Aritide Briand",,,,,5198,"Donnée importée de MesseInfo."
9929,"FR","Nogent-sur-Vernisson",,"45290","17 Rue Aristide Briand","17, Rue Aristide Briand, 45290 Nogent-sur-Vernisson, France",47.8459999,2.7417912,,5198,"Donnée de MesseInfo traitée par Google Maps."
9930,"fr","SARAN",,"45770","",,,,,5199,"Donnée importée de MesseInfo."
9931,"FR","Saran",,"45770"," ",", , 45770 Saran, France",47.9510944,1.8753142,,5199,"Donnée de MesseInfo traitée par Google Maps."
9932,"fr","OLIVET",,"45160","696 rue du Général-de-Gaulle",,,,,5200,"Donnée importée de MesseInfo."
9933,"FR","Olivet",,"45160","696 Rue du Général de Gaulle","696, Rue du Général de Gaulle, 45160 Olivet, France",47.8667369,1.8923777,,5200,"Donnée de MesseInfo traitée par Google Maps."
9934,"fr","ORMES",,"45140","",,,,,5201,"Donnée importée de MesseInfo."
9935,"FR","Ormes",,"45140"," ",", , 45140 Ormes, France",47.949494,1.820468,,5201,"Donnée de MesseInfo traitée par Google Maps."
9936,"fr","OUZOUER SUR LOIRE",,"45","",,,,,5202,"Donnée importée de MesseInfo."
9937,"FR","Ouzouer-sur-Loire",,"45570"," ",", , 45570 Ouzouer-sur-Loire, France",47.767003,2.480099,,5202,"Donnée de MesseInfo traitée par Google Maps."
9938,"fr","Ouzouer sur Trézée",,"45250","",,,,,5203,"Donnée importée de MesseInfo."
9939,"FR","Ouzouer-sur-Trézée",,"45250"," ",", , 45250 Ouzouer-sur-Trézée, France",47.670957,2.809876,,5203,"Donnée de MesseInfo traitée par Google Maps."
9940,"fr","VILLENEUVE SUR CONIE",,"45","",,,,,5204,"Donnée importée de MesseInfo."
9941,"FR","Villeneuve-sur-Conie",,"45310"," ",", , 45310 Villeneuve-sur-Conie, France",48.043952,1.650183,,5204,"Donnée de MesseInfo traitée par Google Maps."
9942,"fr","PITHIVIERS",,"45300","6 place Denis-Poisson",,,,,5205,"Donnée importée de MesseInfo."
10048,"fr","Paris",,"75012","11 rue de la Nativité",,,,,5258,"Donnée importée de MesseInfo."
9943,"FR","Pithiviers",,"45300","6 Place Denis Poisson","6, Place Denis Poisson, 45300 Pithiviers, France",48.1733588,2.2573296,,5205,"Donnée de MesseInfo traitée par Google Maps."
9944,"fr","PUISEAUX",,"45390","2 rue Blanchard",,,,,5206,"Donnée importée de MesseInfo."
9945,"FR","Puiseaux",,"45390","2 Rue Blanchard","2, Rue Blanchard, 45390 Puiseaux, France",48.2044064,2.4730965,,5206,"Donnée de MesseInfo traitée par Google Maps."
9946,"fr","REBRECHIEN",,"45470","",,,,,5207,"Donnée importée de MesseInfo."
9947,"FR","Rebréchien",,"45470"," ",", , 45470 Rebréchien, France",47.989648,2.044212,,5207,"Donnée de MesseInfo traitée par Google Maps."
9948,"fr","SERMAISES",,"45300","1 avenue de la gare",,,,,5208,"Donnée importée de MesseInfo."
9949,"FR","Sermaises",,"45300","1 Avenue de la Gare","1, Avenue de la Gare, 45300 Sermaises, France",48.2948695,2.2064144,,5208,"Donnée de MesseInfo traitée par Google Maps."
9950,"fr","Orléans",,"45000","1 cloitre saint aignan",,,,,5209,"Donnée importée de MesseInfo."
9951,"FR","Orléans",,"45000","1 Cloître Saint-Aignan","1, Cloître Saint-Aignan, 45000 Orléans, France",47.8991153,1.9152,,5209,"Donnée de MesseInfo traitée par Google Maps."
9952,"fr","SAINT AY",,"45130","",,,,,5210,"Donnée importée de MesseInfo."
9953,"FR","Saint-Ay",,," ",", ,  Saint-Ay, France",47.857914,1.753598,,5210,"Donnée de MesseInfo traitée par Google Maps."
9954,"fr","",,"45","",,,,,5211,"Donnée importée de MesseInfo."
9955,"FR",,,," ",", ,  , France",47.900771,2.2018172,,5211,"Donnée de MesseInfo traitée par Google Maps."
9956,"fr","SAINT CYR EN VAL",,"45590","",,,,,5212,"Donnée importée de MesseInfo."
9957,"FR","Saint-Cyr-en-Val",,"45590"," ",", , 45590 Saint-Cyr-en-Val, France",47.8160208,1.9686104,,5212,"Donnée de MesseInfo traitée par Google Maps."
9958,"fr","SAINT DENIS EN VAL",,"45560","",,,,,5213,"Donnée importée de MesseInfo."
9959,"FR","Saint-Denis-en-Val",,"45560"," ",", , 45560 Saint-Denis-en-Val, France",47.8752501,1.9727065,,5213,"Donnée de MesseInfo traitée par Google Maps."
9960,"fr","ORLEANS",,"45000","89 rue de la Charpenterie",,,,,5214,"Donnée importée de MesseInfo."
9961,"FR","Orléans",,"45000","89 Rue de la Charpenterie","89, Rue de la Charpenterie, 45000 Orléans, France",47.8989625,1.9073829,,5214,"Donnée de MesseInfo traitée par Google Maps."
9962,"fr","SAINT HILAIRE SAINT MESMIN",,"45160","100 rue de l'Eglise",,,,,5215,"Donnée importée de MesseInfo."
9963,"FR","Saint-Hilaire-Saint-Mesmin",,"45160","100 Rue de l'Église","100, Rue de l'Église, 45160 Saint-Hilaire-Saint-Mesmin, France",47.8660675,1.8276381,,5215,"Donnée de MesseInfo traitée par Google Maps."
9964,"fr","",,"45","",,,,,5216,"Donnée importée de MesseInfo."
9965,"FR",,,," ",", ,  , France",47.900771,2.2018172,,5216,"Donnée de MesseInfo traitée par Google Maps."
9966,"fr","SAINT JEAN DE BRAYE",,"45800","",,,,,5217,"Donnée importée de MesseInfo."
9967,"FR","Saint-Jean-de-Braye",,"45800"," ",", , 45800 Saint-Jean-de-Braye, France",47.9147728,1.975445,,5217,"Donnée de MesseInfo traitée par Google Maps."
9968,"fr","SAINT JEAN DE LA RUELLE",,"45140","",,,,,5218,"Donnée importée de MesseInfo."
9969,"FR","Saint-Jean-de-la-Ruelle",,"45140"," ",", , 45140 Saint-Jean-de-la-Ruelle, France",47.912722,1.874149,,5218,"Donnée de MesseInfo traitée par Google Maps."
9970,"fr","",,"45","",,,,,5219,"Donnée importée de MesseInfo."
9971,"FR",,,," ",", ,  , France",47.900771,2.2018172,,5219,"Donnée de MesseInfo traitée par Google Maps."
9972,"fr","ORLEANS",,"45000","14, place Saint Laurent",,,,,5220,"Donnée importée de MesseInfo."
9973,"FR","Orléans",,"45000","14 Place Saint-Laurent","14, Place Saint-Laurent, 45000 Orléans, France",47.8985736,1.8909879,,5220,"Donnée de MesseInfo traitée par Google Maps."
9974,"fr","SAINT JEAN DE BRAYE",,"45800","",,,,,5221,"Donnée importée de MesseInfo."
9975,"FR","Saint-Jean-de-Braye",,"45800"," ",", , 45800 Saint-Jean-de-Braye, France",47.9147728,1.975445,,5221,"Donnée de MesseInfo traitée par Google Maps."
9976,"fr","ORLEANS",,"45100","121 rue Saint Marceau",,,,,5222,"Donnée importée de MesseInfo."
9977,"FR","Orléans",,"45100","121 Rue Saint-Marceau","121, Rue Saint-Marceau, 45100 Orléans, France",47.8894331,1.9058459,,5222,"Donnée de MesseInfo traitée par Google Maps."
9978,"fr","ORLEANS",,"45000","112, rue Bannier",,,,,5223,"Donnée importée de MesseInfo."
9979,"FR","Orléans",,"45000","112 Rue Bannier","112, Rue Bannier, 45000 Orléans, France",47.9064311,1.9020004,,5223,"Donnée de MesseInfo traitée par Google Maps."
9980,"fr","ORLEANS",,"45000","10 Rue Notre-Dame de Recouvrance",,,,,5224,"Donnée importée de MesseInfo."
9981,"FR","Orléans",,"45000","10 Rue Notre Dame de Recouvrance","10, Rue Notre Dame de Recouvrance, 45000 Orléans, France",47.8985801,1.9007175,,5224,"Donnée de MesseInfo traitée par Google Maps."
9982,"fr","Saint-Pryvé - Saint-Mesmin",,"45160","160 route de Saint-Mesmin",,,,,5225,"Donnée importée de MesseInfo."
9983,"FR","Saint-Pryvé-Saint-Mesmin",,"45750","160 Route de Saint-Mesmin","160, Route de Saint-Mesmin, 45750 Saint-Pryvé-Saint-Mesmin, France",47.8815433,1.8682543,,5225,"Donnée de MesseInfo traitée par Google Maps."
9984,"fr","Orléans",,"45000","25, rue du Faubourg Saint Vincent",,,,,5226,"Donnée importée de MesseInfo."
9985,"FR","Orléans",,"45000","25 Rue du Faubourg Saint Vincent","25, Rue du Faubourg Saint Vincent, 45000 Orléans, France",47.9060077,1.9136953,,5226,"Donnée de MesseInfo traitée par Google Maps."
9986,"fr","ORLEANS",,"45100","",,,,,5227,"Donnée importée de MesseInfo."
9987,"FR","Orléans",,"45100"," ",", , 45100 Orléans, France",47.84133,1.9326591,,5227,"Donnée de MesseInfo traitée par Google Maps."
9988,"fr","Orleans",,"45000","Bd Guy-Marie Riobé",,,,,5228,"Donnée importée de MesseInfo."
9989,"FR","Orléans",,"45000"," Boulevard Guy Marie Riobé",", Boulevard Guy Marie Riobé, 45000 Orléans, France",47.9132579,1.9107658,,5228,"Donnée de MesseInfo traitée par Google Maps."
9990,"fr","SANDILLON",,"45640","",,,,,5229,"Donnée importée de MesseInfo."
9991,"FR","Sandillon",,"45640"," ",", , 45640 Sandillon, France",47.8346327,2.0345844,,5229,"Donnée de MesseInfo traitée par Google Maps."
9992,"fr","SARAN",,"45770","",,,,,5230,"Donnée importée de MesseInfo."
9993,"FR","Saran",,"45770"," ",", , 45770 Saran, France",47.9510944,1.8753142,,5230,"Donnée de MesseInfo traitée par Google Maps."
9994,"fr","SENNELY",,"45240","",,,,,5231,"Donnée importée de MesseInfo."
9995,"FR","Paris",,"75007","3 Quai Voltaire","3, Quai Voltaire, 75007 Paris, France",48.858132,2.332486,,5231,"Donnée de MesseInfo traitée par Google Maps."
9996,"fr","SULLY SUR LOIRE",,"45600","5, place Maurice de Sully",,,,,5232,"Donnée importée de MesseInfo."
9997,"FR","Sully-sur-Loire",,"45600","5 Place Maurice de Sully","5, Place Maurice de Sully, 45600 Sully-sur-Loire, France",47.7656203,2.3763186,,5232,"Donnée de MesseInfo traitée par Google Maps."
9998,"fr","TIGY",,"45510","26 rue de Sully",,,,,5233,"Donnée importée de MesseInfo."
9999,"FR","Tigy",,"45510","26 Rue de Sully","26, Rue de Sully, 45510 Tigy, France",47.7952222,2.1999908,,5233,"Donnée de MesseInfo traitée par Google Maps."
10000,"fr","Trainou",,"45170","",,,,,5234,"Donnée importée de MesseInfo."
10001,"US","Cranston",,"02910"," Trainor",", Trainor, 02910 Cranston, United States",41.7864451,-71.4558878,,5234,"Donnée de MesseInfo traitée par Google Maps."
10002,"fr","VARENNES CHANGY",,"45290","1 place Duchesse de Dalmatie",,,,,5235,"Donnée importée de MesseInfo."
10003,"FR","Varennes-Changy",,"45290","1 Place Duchesse de Dalmatie","1, Place Duchesse de Dalmatie, 45290 Varennes-Changy, France",47.8661267,2.6595396,,5235,"Donnée de MesseInfo traitée par Google Maps."
10004,"fr","VENNECY",,"45760","",,,,,5236,"Donnée importée de MesseInfo."
10005,"FR","Marigny-les-Usages",,"45760"," ",", , 45760 Marigny-les-Usages, France",47.9535737,2.021433,,5236,"Donnée de MesseInfo traitée par Google Maps."
10006,"fr","VILLEMANDEUR",,"45700","13 rue de la libération",,,,,5237,"Donnée importée de MesseInfo."
10007,"FR","Villemandeur",,"45700","13 Avenue de la Libération","13, Avenue de la Libération, 45700 Villemandeur, France",47.9904611,2.7073689,,5237,"Donnée de MesseInfo traitée par Google Maps."
10008,"fr","VITRY AUX LOGES",,"45530","7 place Théobald de Beauregard",,,,,5238,"Donnée importée de MesseInfo."
10009,"FR","Vitry-aux-Loges",,"45530","7 Place Théobald de Beauregard","7, Place Théobald de Beauregard, 45530 Vitry-aux-Loges, France",47.9379658,2.2657796,,5238,"Donnée de MesseInfo traitée par Google Maps."
10010,"fr","La Ferté-Saint-Aubin",,"45240","11 Rue St Michel",,,,,5239,"Donnée importée de MesseInfo."
10011,"FR","La Ferté-Saint-Aubin",,"45240","11 Rue Saint-Michel","11, Rue Saint-Michel, 45240 La Ferté-Saint-Aubin, France",47.7248689,1.9411801,,5239,"Donnée de MesseInfo traitée par Google Maps."
10012,"fr","Paris",,"75011","179 rue de Charonne - Boîte A 15 bis",,,,,5240,"Donnée importée de MesseInfo."
10013,"FR","Paris",,"75011","27 Boulevard de Charonne","27, Boulevard de Charonne, 75011 Paris, France",48.8506745,2.3982982,,5240,"Donnée de MesseInfo traitée par Google Maps."
10014,"fr","Paris",,"75020","22 rue du Lieutenant-Chauré",,,,,5241,"Donnée importée de MesseInfo."
10015,"FR","Paris",,"75020","22 Rue du Lieutenant Chauré","22, Rue du Lieutenant Chauré, 75020 Paris, France",48.8676596,2.4062989,,5241,"Donnée de MesseInfo traitée par Google Maps."
10016,"fr","Paris",,"75012","34 rue du Rendez-vous",,,,,5242,"Donnée importée de MesseInfo."
10017,"FR","Paris",,"75012","34 Rue du Rendez-Vous","34, Rue du Rendez-Vous, 75012 Paris, France",48.8459689,2.4034312,,5242,"Donnée de MesseInfo traitée par Google Maps."
10018,"fr","Paris",,"75016","4 rue Corot",,,,,5243,"Donnée importée de MesseInfo."
10019,"FR","Paris",,"75016","4 Rue Corot","4, Rue Corot, 75016 Paris, France",48.8470476,2.270098,,5243,"Donnée de MesseInfo traitée par Google Maps."
10020,"fr","Paris",,"75011","47 rue de la Roquette - Boîte 1",,,,,5244,"Donnée importée de MesseInfo."
10021,"FR","Paris",,"75011","9 Rue de Lappe","9, Rue de Lappe, 75011 Paris, France",48.8540671,2.3722419,,5244,"Donnée de MesseInfo traitée par Google Maps."
10022,"fr","Paris",,"75002","19 bis rue Beauregard",,,,,5245,"Donnée importée de MesseInfo."
10023,"FR","Paris",,"75002","19 Rue Beauregard","19, Rue Beauregard, 75002 Paris, France",48.8693935,2.3495684,,5245,"Donnée de MesseInfo traitée par Google Maps."
10024,"fr","Paris",,"75018","97 rue du Mont-Cenis",,,,,5246,"Donnée importée de MesseInfo."
10025,"FR","Paris",,"75018","97 Rue du Mont-Cenis","97, Rue du Mont-Cenis, 75018 Paris, France",48.8937546,2.3449594,,5246,"Donnée de MesseInfo traitée par Google Maps."
10026,"fr","Paris",,"75017","2 boulevard d'Aurelle-de-Paladines",,,,,5247,"Donnée importée de MesseInfo."
10027,"FR","Paris-17E-Arrondissement",,"75017","2 Boulevard d'Aurelle de Paladines","2, Boulevard d'Aurelle de Paladines, 75017 Paris-17E-Arrondissement, France",48.8815737,2.2839127,,5247,"Donnée de MesseInfo traitée par Google Maps."
10028,"fr","Paris",,"75016","4 rue de l'Annonciation",,,,,5248,"Donnée importée de MesseInfo."
10029,"FR","Paris",,"75016","4 Rue de l'Annonciation","4, Rue de l'Annonciation, 75016 Paris, France",48.8558695,2.280633,,5248,"Donnée de MesseInfo traitée par Google Maps."
10030,"fr","Paris",,"75015","27 rue de Dantzig",,,,,5249,"Donnée importée de MesseInfo."
10031,"FR","Paris",,"75015","27 Rue de Dantzig","27, Rue de Dantzig, 75015 Paris, France",48.834023,2.2997531,,5249,"Donnée de MesseInfo traitée par Google Maps."
10032,"fr","Paris",,"75009","8 - 8 bis rue Choron",,,,,5250,"Donnée importée de MesseInfo."
10033,"FR","Paris",,"75009","8 Rue Choron","8, Rue Choron, 75009 Paris, France",48.8774977,2.341945,,5250,"Donnée de MesseInfo traitée par Google Maps."
10034,"fr","Paris",,"75020","130 rue Pelleport",,,,,5251,"Donnée importée de MesseInfo."
10035,"FR","Paris",,"75020","130 Rue Pelleport","130, Rue Pelleport, 75020 Paris, France",48.8706722,2.3994817,,5251,"Donnée de MesseInfo traitée par Google Maps."
10036,"fr","Paris",,"75015","349 rue Lecourbe",,,,,5252,"Donnée importée de MesseInfo."
10037,"FR","Paris",,"75015","349 Rue Lecourbe","349, Rue Lecourbe, 75015 Paris, France",48.8366622,2.2833441,,5252,"Donnée de MesseInfo traitée par Google Maps."
